Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8IICA,2018.06,12.480550000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2018.09,13.31205,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2018.12,17.57509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2019.03,17.56692,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2019.06,13.862960000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2019.09,14.11625,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2019.12,18.53327,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2020.03,15.52444,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2020.06,7.81433,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2020.09,12.617239999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2020.12,15.319790000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2021.03,14.54548,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2021.06,14.730039999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2021.09,14.69199,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2021.12,18.081110000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2022.03,15.11683,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2022.06,17.35413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2022.09,19.87209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2022.12,24.95459,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2023.03,21.3035,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2023.06,16.445719999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2023.09,15.32048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2023.12,18.278219999999997,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2024.03,20.52239,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2024.06,17.12754,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2024.09,17.23824,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8IICA,2024.12,22.67336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Transport, Postal and Warehousing",Current,Unadjusted,
BDCQ.SF8JJ1CA,2016.06,9.41008,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2016.09,8.9516,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2016.12,10.33474,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2017.03,10.81046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2017.06,8.97434,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2017.09,8.90469,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2017.12,9.8738,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2018.03,10.812080000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2018.06,10.78408,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2018.09,10.28605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2018.12,9.3463,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2019.03,9.888200000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2019.06,9.107949999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2019.09,7.92233,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2019.12,9.91021,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2020.03,9.91864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2020.06,10.49472,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2020.09,9.12793,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2020.12,10.12507,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2021.03,9.926,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2021.06,11.19263,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2021.09,8.7888,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2021.12,11.5146,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2022.03,9.28905,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2022.06,9.756549999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2022.09,8.06836,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2022.12,8.99008,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2023.03,8.678840000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2023.06,9.71696,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2023.09,10.23125,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2023.12,10.867260000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2024.03,11.23938,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2024.06,11.826469999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2024.09,9.19067,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJ1CA,2024.12,8.33957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF8JJCA,2016.06,9.41008,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2016.09,8.9516,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2016.12,10.33474,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2017.03,10.81046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2017.06,8.97434,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2017.09,8.90469,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2017.12,9.8738,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2018.03,10.812080000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2018.06,10.78408,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2018.09,10.28605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2018.12,9.3463,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2019.03,9.888200000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2019.06,9.107949999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2019.09,7.92233,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2019.12,9.91021,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2020.03,9.91864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2020.06,10.49472,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2020.09,9.12793,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2020.12,10.12507,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2021.03,9.926,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2021.06,11.19263,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2021.09,8.7888,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2021.12,11.5146,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2022.03,9.28905,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2022.06,9.756549999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2022.09,8.06836,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2022.12,8.99008,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2023.03,8.678840000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2023.06,9.71696,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2023.09,10.23125,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2023.12,10.867260000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2024.03,11.23938,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2024.06,11.826469999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2024.09,9.19067,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8JJCA,2024.12,8.33957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Information Media and Telecommunications,Current,Unadjusted,
BDCQ.SF8LL1CA,2016.06,27.60886,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2016.09,21.84214,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2016.12,31.93982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.03,24.40966,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.06,29.423299999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.09,22.56724,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2017.12,33.2906,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.03,26.460300000000004,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.06,33.306729999999995,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.09,28.651030000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2018.12,29.248730000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.03,25.88023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.06,26.80704,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.09,27.68714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2019.12,28.6488,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.03,29.94721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.06,28.80085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.09,28.97062,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2020.12,35.14201,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2021.03,32.31243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2021.06,35.99698,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2021.09,34.73699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2021.12,31.8414,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2022.03,29.53809,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2022.06,30.141289999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2022.09,26.21605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2022.12,27.96192,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2023.03,28.55661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2023.06,32.33228,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2023.09,31.83169,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2023.12,33.01265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2024.03,33.60571,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2024.06,34.72257,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2024.09,32.48458,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LL1CA,2024.12,35.806819999999995,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF8LLCA,2016.06,27.60886,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2016.09,21.84214,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2016.12,31.93982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2017.03,24.40966,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2017.06,29.423299999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2017.09,22.56724,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
BDCQ.SF8LLCA,2017.12,33.2906,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Rental, Hiring and Real Estate Services",Current,Unadjusted,
